product_id,category_id,supplier_id,product_name,description,price,stock_quantity
4647,8,79,O direito de realizar seus sonhos direto da fonte,Repudiandae quisquam ex voluptatem consequuntur tempora. Veritatis molestiae ipsum vero. Cum qui maiores maiores nostrum molestias perspiciatis.,445.19,269
4648,5,81,O poder de ganhar simplesmente,Vel distinctio eius iusto eum excepturi odit. Repellendus consequuntur dolorem dolorum sapiente.,33.14,481
4649,3,55,A arte de ganhar sem preocupação,A sunt mollitia sint doloribus. Minus praesentium quas harum ipsum. Consequatur dolor nisi accusantium commodi.,367.35,418
4650,1,28,O direito de atingir seus objetivos direto da fonte,Ratione neque reiciendis voluptas quia. Praesentium dignissimos earum provident nostrum. Autem perspiciatis itaque ad facilis.,266.28,355
4651,7,98,O poder de atingir seus objetivos com toda a tranquilidade,Explicabo excepturi voluptatibus dignissimos et. Similique nostrum nostrum minus quidem. Quae reprehenderit omnis odit.,54.41,386
4652,5,81,O conforto de ganhar sem preocupação,Deleniti vero accusamus ratione placeat sunt. Vero ex unde. Beatae rerum ut ipsam hic.,285.22,165
4653,7,83,O prazer de atingir seus objetivos com toda a tranquilidade,Numquam impedit placeat. Suscipit suscipit voluptate dolorum. Sint nam assumenda dolore autem porro.,715.73,64
4654,6,39,O poder de mudar antes de tudo,Sapiente dignissimos laboriosam soluta repellendus facilis. Debitis quae dolores consequatur numquam. Dolores id non ut repellat.,868.57,290
4655,8,44,A possibilidade de realizar seus sonhos em estado puro,"Debitis perspiciatis ab molestias. Eos harum alias dolorum. Temporibus eum nisi qui quaerat in corporis quam.
Omnis ipsa aliquid vel neque.",686.86,361
4656,7,56,A simplicidade de ganhar antes de tudo,"Excepturi architecto itaque recusandae.
Placeat earum doloribus non voluptas. Nulla voluptatem qui culpa exercitationem facilis officiis.",438.31,102
4657,6,67,O direito de ganhar com força total,Eos quasi dolorum eos nulla. Voluptas saepe sed ut magni. Error temporibus omnis sit.,800.53,298
4658,2,98,A certeza de inovar simplesmente,"Ex illo sint voluptatum. Officiis atque porro perspiciatis aliquam.
Eius maiores aliquam animi laborum. Quam qui animi repudiandae.",331.67,431
4659,1,33,A arte de conseguir com confiança,"Ea culpa hic quisquam. Tempore occaecati omnis non reiciendis iusto.
Harum deserunt nostrum totam.",57.28,54
4660,2,49,A segurança de concretizar seus projetos sem preocupação,Expedita voluptate non ut. Nesciunt esse sint possimus nihil iusto. Perferendis excepturi cum ex minus.,302.95,388
4661,6,13,A arte de inovar mais rapidamente,Voluptatum natus quae libero quos. Repellat necessitatibus ipsam harum. Ullam rem pariatur. Perspiciatis deleniti consectetur.,871.7,428
4662,3,56,O poder de avançar direto da fonte,Ad minima atque provident tenetur. Corrupti et suscipit dolorum commodi.,897.93,156
4663,4,95,O conforto de concretizar seus projetos com força total,Voluptate sapiente sint cumque possimus.,336.88,452
4664,3,12,A possibilidade de avançar antes de tudo,"Tempora sequi tempore commodi. Laboriosam ipsam et reprehenderit placeat eveniet.
Quo laudantium ad magnam neque exercitationem voluptates.",487.47,67
4665,6,3,O poder de avançar em estado puro,A doloribus porro asperiores accusantium voluptate dolorum. Occaecati iure accusantium nobis dignissimos.,508.34,452
4666,6,94,A possibilidade de evoluir naturalmente,Recusandae officiis dolorum doloremque laborum. Aperiam impedit quaerat odio. Molestiae doloremque perspiciatis velit.,211.93,426
4667,4,89,A vantagem de inovar mais facilmente,Tenetur vero optio modi.,259.63,52
4668,7,52,A vantagem de evoluir naturalmente,Perferendis incidunt consequuntur facere vel. Vitae commodi iure distinctio. Ea sint architecto earum aliquam.,43.85,208
4669,8,96,A arte de realizar seus sonhos de maneira eficaz,Nisi consequuntur animi inventore consequuntur quibusdam alias nemo. Impedit dignissimos libero nesciunt. Pariatur hic ratione.,474.84,492
4670,1,70,A segurança de atingir seus objetivos mais facilmente,Nesciunt iure id voluptatibus inventore dolor. Architecto facilis vero aliquid incidunt voluptatum.,829.1,202
4671,5,77,A liberdade de evoluir com força total,Et porro eaque. Excepturi inventore voluptatibus assumenda odio nam a.,615.64,7
4672,3,75,A vantagem de avançar mais rapidamente,Earum aliquam aliquam deleniti fuga soluta. Mollitia dolores libero ducimus ad.,664.21,386
4673,2,29,O poder de inovar com toda a tranquilidade,Natus occaecati sequi modi. Alias quasi quisquam consequatur enim quo.,928.76,8
4674,8,79,O direito de ganhar simplesmente,"Suscipit ipsam incidunt aliquam non quibusdam.
Ducimus eligendi ullam et laudantium deserunt. Delectus aliquam fugiat nihil.",776.78,340
4675,4,96,O direito de realizar seus sonhos antes de tudo,Quam laborum reiciendis dicta necessitatibus. Non illo ullam laudantium quod quo.,210.01,497
4676,5,59,O poder de ganhar em estado puro,Consequatur fugit ipsam error animi aliquid sint. Suscipit labore iure ad.,16.11,437
4677,7,18,A liberdade de mudar direto da fonte,Unde molestias unde libero ipsa odio. Dignissimos ab maxime omnis nesciunt perspiciatis. Vero incidunt nihil nam id veniam.,71.2,410
4678,5,85,A liberdade de evoluir sem preocupação,Sapiente asperiores nobis in ipsa. Hic atque vitae nihil et perspiciatis aliquam. Autem numquam rerum fuga.,956.54,132
4679,1,3,A segurança de avançar com força total,"In est eum ea tempore doloribus cupiditate.
Nesciunt eligendi sed quos. Animi molestiae iste.",847.54,186
4680,7,1,A liberdade de ganhar com toda a tranquilidade,Quae libero reprehenderit reprehenderit inventore. Cum possimus eaque maxime voluptates. Eligendi placeat magnam veritatis minus voluptates.,569.0,436
4681,4,14,A simplicidade de concretizar seus projetos com confiança,Eaque eius expedita perferendis laboriosam nulla et amet. Excepturi in voluptas minus cumque impedit fugit.,434.17,254
4682,2,32,O direito de conseguir mais rapidamente,Eveniet nulla a dolores maiores ab amet rem. Numquam ratione at enim. Veniam labore officiis saepe culpa numquam.,347.44,166
4683,1,66,A possibilidade de conseguir simplesmente,Optio labore omnis sequi. Doloribus excepturi iure atque earum.,150.43,15
4684,6,100,O prazer de concretizar seus projetos com força total,Culpa quaerat minima eveniet aspernatur non. Dolorem nisi quam. Fugit fugit modi mollitia ducimus impedit.,531.45,232
4685,6,67,A liberdade de mudar com confiança,Id minima illo eveniet nihil in possimus fugiat.,283.61,331
4686,4,82,A arte de evoluir com toda a tranquilidade,"Enim saepe inventore error dolor.
Quae velit magni fugit. Maiores quaerat magni ducimus dignissimos mollitia.",749.49,330
4687,4,88,O conforto de ganhar com toda a tranquilidade,Eum explicabo ducimus inventore eligendi vero quam animi. Aperiam quae quod nobis ut.,100.86,272
4688,6,24,A certeza de realizar seus sonhos com confiança,"Nostrum fugit ipsam. Cumque eum modi quas.
Necessitatibus asperiores repudiandae alias quis illo perspiciatis. Non dolorem quis deserunt ipsa.",163.79,420
4689,4,97,O prazer de mudar antes de tudo,Officia quos saepe quidem a facere. Quis mollitia repellendus quas consequuntur reprehenderit. Nemo corrupti delectus illum.,237.49,367
4690,2,84,A segurança de conseguir naturalmente,Fugit ullam libero unde veritatis magnam. Minima voluptas incidunt ducimus iusto.,948.85,424
4691,7,25,A liberdade de ganhar sem preocupação,Voluptates voluptatum quod praesentium odio corrupti perferendis. Quae ipsa fugiat odit.,498.32,250
4692,6,95,A possibilidade de atingir seus objetivos mais rapidamente,Praesentium voluptatem repellat deleniti ex perferendis exercitationem. Mollitia exercitationem architecto reprehenderit hic rerum.,156.9,291
4693,5,23,O conforto de mudar com toda a tranquilidade,Commodi corrupti itaque fuga et eos. Itaque aperiam repellendus illum autem ex occaecati.,491.64,314
4694,1,15,O conforto de conseguir naturalmente,Repudiandae culpa ipsa ea esse quae. Modi possimus aperiam dicta exercitationem. Sit quaerat accusantium saepe alias.,545.48,194
4695,6,38,O conforto de conseguir com força total,Quod voluptate esse officia. Aut dolorum vero sint atque facilis nobis. Qui eaque ipsum voluptatibus accusamus provident.,426.3,122
4696,1,91,A liberdade de ganhar com toda a tranquilidade,Vel ratione eum nihil et minima vero dolore. Quia explicabo libero non quod ducimus pariatur. Velit eaque dolore voluptatum eos totam quos dolorum.,937.1,182
4697,7,15,A possibilidade de conseguir simplesmente,Perferendis eaque eius iste optio sunt. Ratione quisquam quos sit tempora exercitationem nisi.,513.1,58
4698,1,15,O conforto de realizar seus sonhos com toda a tranquilidade,Et vero dolore enim in dolore. Amet exercitationem exercitationem in. In architecto hic enim numquam doloremque.,860.82,250
4699,3,86,O prazer de realizar seus sonhos naturalmente,Voluptate eius ratione eaque. Provident est vel fuga perferendis nulla tempora maiores. Minima voluptate amet officia.,587.64,44
4700,7,11,O conforto de evoluir direto da fonte,"A perferendis ea placeat atque exercitationem alias.
Voluptatibus atque sint. Explicabo illum reprehenderit porro beatae voluptates qui.",153.69,406
4701,2,54,A possibilidade de mudar com confiança,Earum enim eligendi sapiente. Ut culpa reiciendis possimus repudiandae. Tempore magni praesentium cum.,727.53,188
4702,1,56,O conforto de avançar com toda a tranquilidade,Officia possimus nihil. Perferendis delectus quos ullam labore explicabo consequatur. Sint laboriosam ducimus iure praesentium tempore et.,47.16,435
4703,2,16,A arte de evoluir direto da fonte,Provident totam libero nemo sint. Laboriosam dolorem repellendus. Veniam voluptatibus architecto animi magnam tenetur.,375.03,201
4704,5,66,A simplicidade de realizar seus sonhos mais facilmente,Occaecati necessitatibus enim totam quibusdam eos iusto. Sed quod assumenda qui inventore dicta amet. Sed doloribus consequatur facere recusandae at.,537.18,423
4705,8,89,O direito de avançar naturalmente,Culpa quaerat blanditiis. Nihil sunt facilis.,182.65,164
4706,4,78,O conforto de evoluir mais facilmente,Ad soluta soluta ut libero officia necessitatibus. Incidunt voluptatem fuga aspernatur sit.,859.62,208
4707,8,70,A possibilidade de avançar simplesmente,Molestias explicabo dolorum qui aspernatur impedit facere. Beatae ab eveniet nam laudantium repellendus optio voluptates. Fuga culpa et sint.,573.18,284
4708,3,19,O direito de realizar seus sonhos com força total,"Animi ipsam non.
Doloribus quibusdam unde. Fuga corporis sapiente sunt accusantium esse. Maiores impedit ullam quod dignissimos voluptatem alias.",188.67,499
4709,7,66,A arte de evoluir em estado puro,Eligendi cumque assumenda at nulla qui in. Nisi debitis quia totam pariatur blanditiis odit. Eveniet amet perspiciatis unde pariatur.,169.88,28
4710,7,65,A simplicidade de realizar seus sonhos naturalmente,Debitis nihil doloribus maiores minus.,864.22,492
4711,1,67,O prazer de concretizar seus projetos com confiança,Similique nam voluptas. Aliquid illo temporibus veritatis cupiditate.,609.07,461
4712,3,14,A segurança de ganhar mais rapidamente,"Voluptas labore cumque aliquid velit.
Natus deleniti dignissimos eveniet aliquam facilis iusto vero. Corporis veniam est dicta.",381.25,140
4713,3,76,O prazer de atingir seus objetivos com confiança,Aspernatur necessitatibus laudantium dolores asperiores ea sapiente.,427.7,491
4714,4,41,A possibilidade de evoluir com toda a tranquilidade,Consequuntur laudantium velit tempore error tenetur mollitia iure. Rem magni excepturi quod fugiat.,229.5,34
4715,4,70,A certeza de avançar naturalmente,Labore nulla blanditiis sunt dolore qui necessitatibus. Minus quaerat aliquam eius.,509.01,441
4716,4,36,O poder de ganhar naturalmente,Non reiciendis nostrum. Aut quae maxime quae aliquid natus.,956.25,220
4717,8,9,O poder de atingir seus objetivos naturalmente,Ex perspiciatis velit tempore. Soluta aspernatur libero nostrum molestiae ipsa porro. Impedit dolore totam cumque. Magni incidunt quaerat dolorum.,983.48,494
4718,3,94,A arte de avançar antes de tudo,"Sequi eius atque eaque possimus.
Consectetur quia cum. Est officia fugit quo.",840.66,235
4719,8,37,A segurança de inovar mais rapidamente,"Quo odio id pariatur.
Impedit ducimus repellendus deserunt deserunt. Asperiores incidunt magnam id nulla quos inventore.",357.82,455
4720,2,48,A segurança de atingir seus objetivos antes de tudo,Ea in quos recusandae veritatis ducimus aliquid. Architecto quia at ipsum quis. Nam architecto ad neque.,784.0,328
4721,1,71,A segurança de conseguir direto da fonte,"Ratione optio quo quaerat vel sequi. Hic aliquam maxime aspernatur.
Eaque quam cumque quam totam nobis nam reiciendis. Qui nam voluptatibus totam.",135.36,212
4722,4,61,O poder de realizar seus sonhos mais facilmente,"Eos corrupti repellendus occaecati. Eaque nulla officiis culpa.
Ipsam molestias quibusdam tempore fugit. Ex nemo aspernatur amet fuga quibusdam.",938.26,24
4723,3,83,A liberdade de inovar simplesmente,Veritatis dolores asperiores quasi porro dignissimos saepe. Hic odio voluptatibus molestias facilis esse.,440.03,320
4724,3,11,A vantagem de atingir seus objetivos antes de tudo,Sed praesentium rem deleniti enim esse itaque. Ullam aut modi error voluptas ipsum deserunt modi.,553.93,172
4725,4,38,A segurança de concretizar seus projetos naturalmente,"Tenetur culpa hic quod similique totam.
Placeat dolor at dignissimos labore iusto quis dolorem. Totam explicabo totam aliquam cum nihil quibusdam.",752.15,336
4726,7,94,O direito de ganhar direto da fonte,"Minima quae expedita. Sequi autem quia est.
Illum nisi modi sapiente aliquam natus nihil. Laboriosam porro vero saepe expedita.",62.04,25
4727,3,49,O prazer de realizar seus sonhos naturalmente,Veritatis magni asperiores perspiciatis nulla eum. Doloribus suscipit unde sequi. Nobis assumenda rem consequuntur totam.,201.46,25
4728,6,78,A segurança de conseguir em estado puro,Reiciendis culpa dolorum nisi totam. Neque eaque laudantium quibusdam vel. Quisquam cupiditate alias.,370.56,160
4729,5,2,A liberdade de conseguir mais rapidamente,Assumenda architecto repellat animi. Facilis quae voluptate molestiae.,568.37,41
4730,8,96,A simplicidade de conseguir com toda a tranquilidade,Qui et unde quae doloribus. Commodi aperiam porro quod officia.,475.51,301
4731,7,66,O poder de inovar com força total,Optio quidem perspiciatis corporis dolore sequi nulla. Corrupti nisi consectetur veniam sequi inventore praesentium. Fugiat mollitia odit animi.,615.95,134
4732,8,58,A segurança de ganhar com força total,Soluta explicabo dolores consectetur iste ullam exercitationem cumque.,147.83,62
4733,3,45,O direito de mudar com confiança,"Ea beatae velit eos quaerat est reprehenderit.
Nam eum delectus quae. Sint quasi doloribus est.
Ab illum voluptates sed recusandae facere vitae.",221.4,125
4734,2,67,A arte de avançar mais rapidamente,Voluptates amet eum impedit dolorum. Placeat illum laborum iusto. Ad consequatur sunt magnam dolore eaque quam.,332.17,463
4735,6,82,A liberdade de ganhar antes de tudo,Modi distinctio molestias voluptatum dicta placeat. A nostrum a in.,288.72,433
