payment_id,order_id,payment_method,payment_status,payment_date
4412,4412,Cartão de Crédito,Pendente,2025-01-20 21:20:20
4413,4413,Cartão de Crédito,Pendente,2024-06-08 12:39:48
4414,4414,Pix,Aprovado,2024-11-22 05:43:47
4415,4415,Pix,Aprovado,2023-08-11 20:16:47
4416,4416,Cartão de Crédito,Aprovado,2025-05-11 10:42:38
4417,4417,Boleto,Recusado,2025-02-20 15:29:24
4418,4418,Cartão de Crédito,Aprovado,2025-01-07 18:54:38
4419,4419,Pix,Recusado,2023-06-28 08:54:17
4420,4420,Boleto,Recusado,2024-07-25 14:15:36
4421,4421,Cartão de Crédito,Recusado,2024-10-04 08:14:58
4422,4422,Boleto,Pendente,2024-04-07 07:01:59
4423,4423,Boleto,Aprovado,2023-10-14 15:14:12
4424,4424,Cartão de Crédito,Recusado,2023-12-07 23:56:16
4425,4425,Pix,Pendente,2024-03-02 11:02:50
4426,4426,Boleto,Pendente,2024-01-27 20:04:34
4427,4427,Cartão de Crédito,Aprovado,2023-10-24 11:25:57
4428,4428,Pix,Aprovado,2024-03-10 00:25:53
4429,4429,Pix,Aprovado,2024-05-19 21:23:19
4430,4430,Boleto,Aprovado,2025-02-28 14:25:20
4431,4431,Cartão de Crédito,Aprovado,2024-03-02 08:06:19
4432,4432,Boleto,Recusado,2023-12-31 20:37:10
4433,4433,Pix,Pendente,2025-01-11 07:36:01
4434,4434,Cartão de Crédito,Pendente,2023-11-23 02:02:01
4435,4435,Boleto,Recusado,2025-02-11 17:15:13
4436,4436,Pix,Aprovado,2024-08-26 05:06:38
4437,4437,Pix,Aprovado,2023-09-01 09:27:50
4438,4438,Cartão de Crédito,Recusado,2024-10-08 06:53:47
4439,4439,Boleto,Recusado,2024-08-05 10:54:25
4440,4440,Cartão de Crédito,Aprovado,2024-01-16 11:04:54
4441,4441,Cartão de Crédito,Pendente,2024-03-02 04:28:57
4442,4442,Cartão de Crédito,Pendente,2024-04-19 01:00:45
4443,4443,Boleto,Pendente,2025-03-20 20:52:28
4444,4444,Cartão de Crédito,Recusado,2023-07-29 22:11:31
4445,4445,Cartão de Crédito,Aprovado,2024-07-04 14:46:02
4446,4446,Pix,Recusado,2025-04-02 03:04:47
4447,4447,Cartão de Crédito,Recusado,2025-03-14 13:01:22
4448,4448,Pix,Aprovado,2023-10-12 09:41:39
4449,4449,Pix,Aprovado,2025-03-06 04:18:16
4450,4450,Boleto,Pendente,2024-01-01 15:59:22
4451,4451,Cartão de Crédito,Recusado,2024-08-30 12:46:09
4452,4452,Boleto,Recusado,2023-10-26 07:23:15
4453,4453,Boleto,Recusado,2024-01-20 14:24:31
4454,4454,Cartão de Crédito,Aprovado,2024-07-17 11:24:06
4455,4455,Cartão de Crédito,Aprovado,2024-12-14 15:23:16
4456,4456,Pix,Pendente,2024-06-03 14:25:09
4457,4457,Boleto,Aprovado,2025-01-20 08:09:28
4458,4458,Boleto,Aprovado,2023-10-02 13:49:04
4459,4459,Pix,Aprovado,2025-01-17 08:19:11
4460,4460,Pix,Aprovado,2025-05-24 06:16:51
4461,4461,Pix,Recusado,2023-11-21 10:40:58
4462,4462,Pix,Pendente,2023-06-30 05:34:41
4463,4463,Boleto,Recusado,2025-03-30 16:51:39
4464,4464,Pix,Pendente,2024-12-24 02:37:40
4465,4465,Boleto,Pendente,2024-01-02 19:25:05
4466,4466,Pix,Aprovado,2025-02-16 05:34:26
4467,4467,Boleto,Aprovado,2025-04-13 20:47:36
4468,4468,Boleto,Aprovado,2024-11-07 17:52:14
4469,4469,Cartão de Crédito,Pendente,2023-12-28 01:35:52
4470,4470,Pix,Recusado,2024-02-12 17:00:06
4471,4471,Cartão de Crédito,Recusado,2025-04-01 23:17:44
4472,4472,Pix,Recusado,2024-10-26 04:47:13
4473,4473,Cartão de Crédito,Recusado,2023-09-17 06:44:30
4474,4474,Pix,Pendente,2023-07-01 14:37:32
4475,4475,Pix,Recusado,2025-01-07 03:52:45
4476,4476,Boleto,Recusado,2023-12-24 22:22:24
4477,4477,Pix,Recusado,2025-03-04 11:58:01
4478,4478,Cartão de Crédito,Pendente,2024-02-13 14:06:34
4479,4479,Cartão de Crédito,Pendente,2024-09-23 07:27:38
4480,4480,Boleto,Pendente,2024-08-09 09:05:21
4481,4481,Pix,Aprovado,2024-03-14 18:26:19
4482,4482,Cartão de Crédito,Recusado,2024-08-28 14:37:30
4483,4483,Cartão de Crédito,Aprovado,2024-07-19 08:12:31
4484,4484,Cartão de Crédito,Pendente,2023-10-27 06:42:49
4485,4485,Pix,Aprovado,2024-12-02 01:59:21
4486,4486,Pix,Recusado,2024-05-17 20:25:35
4487,4487,Cartão de Crédito,Aprovado,2024-10-07 00:47:50
4488,4488,Cartão de Crédito,Aprovado,2024-06-01 13:50:51
4489,4489,Boleto,Pendente,2024-07-20 01:53:21
4490,4490,Cartão de Crédito,Pendente,2023-11-19 18:54:33
4491,4491,Boleto,Aprovado,2024-05-18 17:20:57
4492,4492,Boleto,Recusado,2024-01-13 11:18:27
4493,4493,Boleto,Pendente,2025-04-10 19:15:32
4494,4494,Cartão de Crédito,Pendente,2024-06-06 13:27:18
4495,4495,Cartão de Crédito,Recusado,2024-05-10 02:47:41
4496,4496,Boleto,Aprovado,2025-05-10 19:03:28
4497,4497,Cartão de Crédito,Recusado,2025-06-11 08:43:40
4498,4498,Boleto,Aprovado,2023-09-24 16:29:26
4499,4499,Cartão de Crédito,Pendente,2023-08-02 21:16:46
4500,4500,Cartão de Crédito,Pendente,2024-07-25 05:18:30
4501,4501,Boleto,Recusado,2024-09-05 12:46:08
4502,4502,Boleto,Recusado,2023-09-14 16:02:41
4503,4503,Boleto,Recusado,2025-02-07 16:13:39
4504,4504,Boleto,Pendente,2023-11-10 20:15:30
4505,4505,Cartão de Crédito,Pendente,2025-02-22 09:18:13
4506,4506,Boleto,Recusado,2024-03-14 18:54:54
4507,4507,Boleto,Aprovado,2023-12-19 12:25:08
4508,4508,Pix,Pendente,2025-04-21 23:03:36
4509,4509,Pix,Recusado,2023-11-29 23:09:43
4510,4510,Pix,Aprovado,2024-08-10 00:00:03
4511,4511,Boleto,Recusado,2025-02-26 12:51:43
4512,4512,Pix,Pendente,2024-06-30 04:11:58
4513,4513,Cartão de Crédito,Aprovado,2023-09-25 00:23:58
4514,4514,Boleto,Recusado,2025-02-16 03:12:48
4515,4515,Pix,Recusado,2023-11-24 20:11:01
4516,4516,Boleto,Recusado,2025-03-30 13:16:14
4517,4517,Cartão de Crédito,Recusado,2025-06-04 10:11:51
4518,4518,Boleto,Aprovado,2024-05-06 09:41:27
4519,4519,Pix,Aprovado,2023-09-23 04:40:06
4520,4520,Cartão de Crédito,Pendente,2024-01-07 14:51:51
4521,4521,Pix,Pendente,2024-08-27 06:51:58
4522,4522,Boleto,Aprovado,2025-06-01 15:51:04
4523,4523,Boleto,Recusado,2025-06-07 02:03:05
4524,4524,Boleto,Aprovado,2024-01-06 04:42:32
4525,4525,Pix,Recusado,2024-06-14 18:28:22
4526,4526,Boleto,Recusado,2025-03-19 22:27:03
4527,4527,Cartão de Crédito,Aprovado,2025-05-06 02:40:25
4528,4528,Cartão de Crédito,Recusado,2024-11-17 10:50:34
4529,4529,Pix,Recusado,2024-11-21 10:00:56
4530,4530,Cartão de Crédito,Aprovado,2024-02-28 20:09:46
4531,4531,Pix,Aprovado,2024-01-31 03:24:06
4532,4532,Boleto,Pendente,2023-10-11 18:19:07
4533,4533,Boleto,Recusado,2023-12-21 00:36:12
4534,4534,Pix,Recusado,2024-11-22 10:52:44
4535,4535,Pix,Aprovado,2024-04-21 13:21:10
4536,4536,Cartão de Crédito,Aprovado,2024-06-16 13:04:52
4537,4537,Pix,Pendente,2024-02-13 09:27:51
4538,4538,Boleto,Aprovado,2024-03-26 16:48:12
4539,4539,Pix,Aprovado,2025-02-13 00:45:30
4540,4540,Pix,Recusado,2024-06-11 23:13:53
4541,4541,Boleto,Pendente,2024-12-03 20:02:45
4542,4542,Boleto,Aprovado,2025-03-30 18:58:27
4543,4543,Boleto,Pendente,2024-07-05 01:02:25
4544,4544,Boleto,Pendente,2024-02-20 13:05:18
4545,4545,Cartão de Crédito,Aprovado,2025-05-11 12:59:36
4546,4546,Cartão de Crédito,Recusado,2024-05-10 00:10:06
4547,4547,Cartão de Crédito,Aprovado,2025-05-31 10:49:53
4548,4548,Boleto,Recusado,2024-12-30 02:35:12
4549,4549,Cartão de Crédito,Aprovado,2024-07-15 21:08:49
4550,4550,Cartão de Crédito,Pendente,2023-09-09 10:07:22
4551,4551,Pix,Aprovado,2024-06-12 13:36:14
4552,4552,Cartão de Crédito,Pendente,2024-03-02 19:16:42
4553,4553,Cartão de Crédito,Pendente,2023-06-16 21:32:19
4554,4554,Pix,Recusado,2023-07-29 06:53:45
4555,4555,Pix,Pendente,2024-10-12 11:07:09
4556,4556,Cartão de Crédito,Recusado,2025-04-17 17:37:30
4557,4557,Cartão de Crédito,Pendente,2024-11-11 09:59:47
4558,4558,Boleto,Pendente,2024-10-25 22:45:39
4559,4559,Pix,Recusado,2023-07-28 15:39:07
4560,4560,Pix,Recusado,2023-08-07 13:12:23
4561,4561,Cartão de Crédito,Recusado,2024-07-09 02:30:57
4562,4562,Pix,Recusado,2024-01-20 05:10:36
4563,4563,Boleto,Pendente,2024-08-12 05:34:11
4564,4564,Pix,Pendente,2023-09-02 21:24:59
4565,4565,Cartão de Crédito,Recusado,2023-07-24 16:36:44
4566,4566,Boleto,Recusado,2024-03-21 13:53:35
4567,4567,Cartão de Crédito,Aprovado,2024-09-14 00:24:17
4568,4568,Cartão de Crédito,Pendente,2024-07-01 06:39:42
4569,4569,Pix,Aprovado,2024-02-17 13:36:25
4570,4570,Pix,Recusado,2024-04-13 18:12:01
4571,4571,Pix,Pendente,2024-10-20 09:29:03
4572,4572,Pix,Pendente,2024-08-20 13:18:59
4573,4573,Cartão de Crédito,Aprovado,2024-10-19 18:59:41
4574,4574,Cartão de Crédito,Aprovado,2025-02-05 17:50:08
4575,4575,Boleto,Aprovado,2025-03-31 12:11:11
4576,4576,Pix,Pendente,2023-08-08 18:11:47
4577,4577,Cartão de Crédito,Pendente,2024-11-20 10:50:23
4578,4578,Pix,Aprovado,2024-11-26 10:58:47
4579,4579,Pix,Aprovado,2024-05-22 05:31:09
4580,4580,Cartão de Crédito,Aprovado,2025-02-04 14:14:22
4581,4581,Pix,Aprovado,2025-04-21 18:19:01
4582,4582,Cartão de Crédito,Aprovado,2024-06-05 19:17:47
4583,4583,Cartão de Crédito,Recusado,2024-09-07 05:31:28
4584,4584,Boleto,Aprovado,2024-12-29 12:44:09
4585,4585,Cartão de Crédito,Recusado,2024-12-01 01:48:43
4586,4586,Cartão de Crédito,Pendente,2024-08-25 16:47:36
4587,4587,Cartão de Crédito,Recusado,2024-03-07 14:02:37
4588,4588,Pix,Aprovado,2024-06-01 13:53:53
4589,4589,Pix,Pendente,2024-08-31 02:38:28
4590,4590,Boleto,Aprovado,2023-06-18 02:13:34
4591,4591,Boleto,Aprovado,2024-03-31 06:16:14
4592,4592,Boleto,Aprovado,2023-08-20 07:29:37
4593,4593,Boleto,Aprovado,2024-07-15 11:45:22
4594,4594,Pix,Pendente,2024-06-03 02:14:15
4595,4595,Cartão de Crédito,Pendente,2024-01-29 20:00:37
4596,4596,Cartão de Crédito,Recusado,2024-03-11 00:24:21
4597,4597,Cartão de Crédito,Pendente,2023-08-02 19:07:21
4598,4598,Cartão de Crédito,Aprovado,2025-03-21 21:56:18
4599,4599,Pix,Aprovado,2024-06-14 08:29:08
4600,4600,Cartão de Crédito,Pendente,2024-04-13 09:40:24
4601,4601,Boleto,Aprovado,2023-07-10 13:03:22
4602,4602,Boleto,Aprovado,2023-12-18 05:03:57
4603,4603,Pix,Pendente,2023-07-23 20:42:50
4604,4604,Boleto,Recusado,2025-03-20 17:06:40
4605,4605,Pix,Pendente,2024-12-21 22:49:20
4606,4606,Pix,Pendente,2024-10-09 21:18:04
4607,4607,Pix,Aprovado,2025-02-22 20:07:01
4608,4608,Boleto,Pendente,2024-11-21 07:15:01
4609,4609,Boleto,Pendente,2023-08-24 19:43:38
4610,4610,Boleto,Pendente,2024-01-29 09:19:11
4611,4611,Pix,Aprovado,2023-07-02 18:21:37
4612,4612,Boleto,Recusado,2024-03-19 10:48:39
4613,4613,Pix,Pendente,2024-02-20 09:32:44
4614,4614,Boleto,Aprovado,2025-03-26 10:09:44
4615,4615,Boleto,Aprovado,2024-04-09 11:14:31
4616,4616,Pix,Aprovado,2023-08-24 12:50:30
4617,4617,Cartão de Crédito,Recusado,2024-11-10 11:30:45
4618,4618,Pix,Recusado,2024-06-06 11:18:41
4619,4619,Boleto,Pendente,2025-06-11 02:34:44
4620,4620,Cartão de Crédito,Pendente,2024-05-20 14:39:35
4621,4621,Cartão de Crédito,Aprovado,2025-05-23 19:52:33
4622,4622,Boleto,Aprovado,2024-10-26 00:09:10
4623,4623,Cartão de Crédito,Pendente,2024-12-26 01:55:30
4624,4624,Pix,Pendente,2023-09-16 12:13:28
4625,4625,Boleto,Aprovado,2024-03-27 11:17:43
4626,4626,Boleto,Aprovado,2024-04-16 03:08:26
4627,4627,Boleto,Aprovado,2024-02-10 12:22:34
4628,4628,Cartão de Crédito,Aprovado,2023-08-24 17:48:37
4629,4629,Pix,Aprovado,2023-09-28 10:44:41
4630,4630,Pix,Pendente,2023-09-14 17:10:36
4631,4631,Cartão de Crédito,Recusado,2024-07-20 08:55:32
4632,4632,Pix,Pendente,2024-02-16 02:01:58
4633,4633,Boleto,Recusado,2024-03-26 14:04:40
4634,4634,Cartão de Crédito,Recusado,2024-05-08 15:14:43
4635,4635,Cartão de Crédito,Recusado,2024-06-21 13:29:16
4636,4636,Cartão de Crédito,Recusado,2024-07-21 05:27:05
4637,4637,Boleto,Pendente,2024-04-10 20:57:45
4638,4638,Cartão de Crédito,Pendente,2024-12-13 06:14:12
4639,4639,Cartão de Crédito,Aprovado,2024-03-30 20:20:31
4640,4640,Boleto,Recusado,2025-03-18 11:58:17
4641,4641,Pix,Pendente,2023-11-03 04:22:59
4642,4642,Boleto,Recusado,2024-09-29 22:53:55
4643,4643,Boleto,Recusado,2023-08-10 20:40:52
4644,4644,Cartão de Crédito,Recusado,2023-06-21 09:10:54
4645,4645,Cartão de Crédito,Aprovado,2023-08-15 02:07:26
4646,4646,Pix,Recusado,2024-02-07 21:08:00
4647,4647,Pix,Aprovado,2024-07-18 04:29:35
4648,4648,Cartão de Crédito,Recusado,2024-11-26 11:01:42
4649,4649,Boleto,Recusado,2023-10-24 21:14:09
4650,4650,Boleto,Recusado,2025-03-23 00:10:43
4651,4651,Boleto,Aprovado,2023-11-19 15:45:55
4652,4652,Boleto,Recusado,2023-12-31 07:55:29
4653,4653,Pix,Aprovado,2024-10-20 02:06:32
4654,4654,Pix,Aprovado,2025-05-19 11:19:44
4655,4655,Pix,Aprovado,2024-09-15 02:15:37
4656,4656,Cartão de Crédito,Aprovado,2024-04-20 03:05:16
4657,4657,Pix,Aprovado,2023-07-23 11:01:07
4658,4658,Pix,Aprovado,2023-10-03 17:26:57
4659,4659,Cartão de Crédito,Recusado,2023-11-22 22:07:37
4660,4660,Boleto,Aprovado,2024-09-21 09:28:02
4661,4661,Cartão de Crédito,Aprovado,2024-02-03 14:13:41
4662,4662,Pix,Pendente,2025-04-30 22:10:35
4663,4663,Pix,Aprovado,2023-06-19 03:52:45
4664,4664,Boleto,Pendente,2024-10-20 18:31:53
4665,4665,Cartão de Crédito,Pendente,2023-11-24 12:47:50
4666,4666,Boleto,Recusado,2023-11-06 16:58:42
4667,4667,Cartão de Crédito,Recusado,2023-11-02 07:28:24
4668,4668,Cartão de Crédito,Aprovado,2023-11-21 01:22:37
4669,4669,Boleto,Pendente,2024-06-23 15:31:29
4670,4670,Boleto,Pendente,2024-03-10 02:41:20
4671,4671,Cartão de Crédito,Recusado,2024-03-30 14:35:36
4672,4672,Pix,Aprovado,2023-12-21 08:33:56
4673,4673,Pix,Pendente,2024-10-03 11:18:28
4674,4674,Pix,Recusado,2024-03-27 10:22:42
4675,4675,Cartão de Crédito,Pendente,2025-05-19 12:43:34
4676,4676,Boleto,Recusado,2024-07-08 18:29:29
4677,4677,Pix,Aprovado,2025-02-10 19:33:23
4678,4678,Boleto,Recusado,2024-08-02 18:29:53
4679,4679,Cartão de Crédito,Pendente,2024-10-03 20:37:30
4680,4680,Pix,Recusado,2025-03-30 23:33:21
4681,4681,Cartão de Crédito,Recusado,2025-04-15 16:33:32
4682,4682,Boleto,Aprovado,2023-10-30 14:58:39
4683,4683,Pix,Pendente,2024-11-19 17:35:47
4684,4684,Boleto,Pendente,2023-10-15 06:26:59
4685,4685,Boleto,Recusado,2023-07-23 21:23:30
4686,4686,Pix,Pendente,2025-05-25 22:39:45
4687,4687,Boleto,Aprovado,2024-09-15 18:09:51
4688,4688,Pix,Pendente,2025-01-20 17:24:15
4689,4689,Cartão de Crédito,Pendente,2024-01-29 19:56:26
4690,4690,Boleto,Aprovado,2024-12-09 22:28:15
4691,4691,Cartão de Crédito,Aprovado,2024-03-02 03:08:25
4692,4692,Pix,Aprovado,2025-05-10 19:07:09
4693,4693,Boleto,Pendente,2024-09-11 12:00:26
4694,4694,Pix,Recusado,2023-09-10 00:53:23
4695,4695,Cartão de Crédito,Pendente,2024-07-18 06:49:55
4696,4696,Pix,Pendente,2024-01-19 05:39:57
4697,4697,Boleto,Recusado,2024-03-21 23:11:21
4698,4698,Pix,Recusado,2024-04-08 11:17:56
4699,4699,Boleto,Pendente,2024-01-30 03:16:49
4700,4700,Cartão de Crédito,Aprovado,2024-08-04 17:31:07
4701,4701,Boleto,Aprovado,2024-05-21 08:51:50
4702,4702,Pix,Recusado,2025-05-26 07:26:20
4703,4703,Cartão de Crédito,Pendente,2024-03-20 12:51:29
4704,4704,Pix,Aprovado,2024-12-02 07:24:31
4705,4705,Cartão de Crédito,Recusado,2024-12-25 06:23:02
4706,4706,Boleto,Pendente,2024-09-17 12:57:59
4707,4707,Cartão de Crédito,Recusado,2025-05-27 20:30:14
4708,4708,Pix,Pendente,2023-12-14 01:03:49
4709,4709,Pix,Pendente,2025-03-25 11:54:23
4710,4710,Pix,Pendente,2023-07-17 18:46:12
4711,4711,Cartão de Crédito,Recusado,2025-02-03 07:51:14
4712,4712,Pix,Recusado,2025-01-31 13:38:49
4713,4713,Pix,Aprovado,2024-05-21 08:03:01
4714,4714,Boleto,Aprovado,2023-09-06 00:03:55
4715,4715,Cartão de Crédito,Pendente,2024-10-16 14:52:23
4716,4716,Cartão de Crédito,Aprovado,2024-10-23 02:55:17
4717,4717,Cartão de Crédito,Recusado,2023-10-04 05:49:22
4718,4718,Pix,Recusado,2023-11-12 20:26:18
4719,4719,Pix,Recusado,2024-09-19 13:40:52
4720,4720,Pix,Recusado,2024-01-12 03:03:09
4721,4721,Cartão de Crédito,Recusado,2023-08-06 02:46:17
4722,4722,Boleto,Pendente,2024-01-26 05:41:46
4723,4723,Boleto,Aprovado,2024-07-13 03:01:29
4724,4724,Pix,Recusado,2025-01-18 20:09:47
4725,4725,Cartão de Crédito,Recusado,2023-07-23 07:37:31
4726,4726,Cartão de Crédito,Aprovado,2024-11-30 03:07:46
4727,4727,Boleto,Pendente,2024-05-25 16:01:26
4728,4728,Boleto,Pendente,2024-04-19 08:58:41
4729,4729,Pix,Recusado,2023-10-29 18:28:21
4730,4730,Boleto,Aprovado,2023-08-19 06:59:08
4731,4731,Pix,Pendente,2025-03-04 01:08:57
4732,4732,Boleto,Aprovado,2024-07-10 11:57:56
4733,4733,Pix,Aprovado,2024-10-17 06:25:43
4734,4734,Boleto,Recusado,2025-02-25 07:35:01
4735,4735,Boleto,Aprovado,2025-04-29 10:05:52
4736,4736,Pix,Pendente,2023-12-01 23:38:08
4737,4737,Pix,Recusado,2024-11-30 21:23:43
4738,4738,Cartão de Crédito,Recusado,2023-09-28 00:21:15
4739,4739,Cartão de Crédito,Recusado,2025-02-04 08:26:16
4740,4740,Cartão de Crédito,Recusado,2023-08-27 22:38:16
4741,4741,Pix,Pendente,2023-12-16 23:58:02
4742,4742,Cartão de Crédito,Aprovado,2023-07-16 22:21:12
4743,4743,Pix,Pendente,2023-10-11 13:21:52
4744,4744,Pix,Recusado,2025-04-20 10:11:00
4745,4745,Cartão de Crédito,Aprovado,2023-10-16 11:08:58
4746,4746,Cartão de Crédito,Pendente,2024-02-04 20:36:34
4747,4747,Boleto,Aprovado,2024-11-09 12:16:57
4748,4748,Boleto,Pendente,2024-08-19 19:02:52
4749,4749,Boleto,Recusado,2024-08-08 20:25:03
4750,4750,Pix,Aprovado,2024-06-21 08:40:31
4751,4751,Boleto,Aprovado,2024-03-10 04:55:57
4752,4752,Pix,Aprovado,2023-07-08 12:07:37
4753,4753,Cartão de Crédito,Pendente,2024-01-15 02:18:57
4754,4754,Cartão de Crédito,Recusado,2023-07-29 04:53:00
4755,4755,Cartão de Crédito,Pendente,2023-11-04 21:47:28
4756,4756,Boleto,Aprovado,2023-12-27 16:35:21
4757,4757,Boleto,Pendente,2024-11-07 22:12:39
4758,4758,Cartão de Crédito,Aprovado,2023-11-28 05:39:26
4759,4759,Pix,Pendente,2024-12-30 11:43:34
4760,4760,Boleto,Aprovado,2024-08-19 05:57:26
4761,4761,Pix,Recusado,2025-01-20 08:53:40
4762,4762,Boleto,Pendente,2024-10-02 12:11:03
4763,4763,Cartão de Crédito,Pendente,2024-10-21 20:02:13
4764,4764,Boleto,Pendente,2025-03-03 04:59:21
4765,4765,Boleto,Aprovado,2025-04-22 20:53:17
4766,4766,Boleto,Aprovado,2024-08-05 02:50:41
4767,4767,Boleto,Aprovado,2024-01-13 08:54:47
4768,4768,Pix,Pendente,2023-08-17 06:58:58
4769,4769,Cartão de Crédito,Recusado,2025-04-19 11:48:19
4770,4770,Cartão de Crédito,Pendente,2025-06-08 22:38:56
4771,4771,Pix,Recusado,2025-03-20 20:10:07
4772,4772,Pix,Aprovado,2023-07-14 16:21:28
4773,4773,Cartão de Crédito,Recusado,2025-01-21 00:05:05
4774,4774,Cartão de Crédito,Aprovado,2023-09-23 09:58:48
4775,4775,Boleto,Recusado,2025-03-26 22:59:51
4776,4776,Pix,Recusado,2023-11-02 23:36:39
4777,4777,Boleto,Aprovado,2023-06-19 12:59:30
4778,4778,Cartão de Crédito,Recusado,2025-01-16 00:16:30
4779,4779,Pix,Recusado,2024-07-18 08:09:16
4780,4780,Cartão de Crédito,Aprovado,2025-05-18 05:28:33
4781,4781,Boleto,Pendente,2024-05-02 22:57:31
4782,4782,Boleto,Aprovado,2024-02-23 07:36:23
4783,4783,Pix,Pendente,2024-10-17 15:30:00
4784,4784,Pix,Recusado,2023-08-18 11:55:36
4785,4785,Boleto,Aprovado,2025-04-18 07:16:05
4786,4786,Cartão de Crédito,Pendente,2025-04-09 17:06:27
4787,4787,Pix,Aprovado,2024-07-07 21:48:21
4788,4788,Boleto,Recusado,2023-08-26 09:58:28
4789,4789,Boleto,Recusado,2023-07-21 08:32:09
4790,4790,Cartão de Crédito,Aprovado,2024-04-05 07:59:00
4791,4791,Pix,Aprovado,2023-12-05 23:59:30
4792,4792,Pix,Pendente,2025-01-12 19:59:06
4793,4793,Pix,Aprovado,2025-02-17 08:56:00
4794,4794,Pix,Aprovado,2025-02-12 04:52:09
4795,4795,Pix,Aprovado,2023-12-26 23:49:24
4796,4796,Cartão de Crédito,Pendente,2024-08-13 03:49:48
4797,4797,Boleto,Aprovado,2023-07-04 11:49:47
4798,4798,Cartão de Crédito,Pendente,2024-10-21 03:48:20
4799,4799,Cartão de Crédito,Pendente,2023-09-09 20:37:35
4800,4800,Cartão de Crédito,Recusado,2024-08-05 18:05:44
4801,4801,Pix,Recusado,2024-12-02 07:36:20
4802,4802,Boleto,Recusado,2023-08-16 08:03:06
4803,4803,Pix,Aprovado,2023-10-16 04:21:18
4804,4804,Boleto,Aprovado,2024-02-18 15:08:06
4805,4805,Cartão de Crédito,Aprovado,2024-09-09 09:41:36
4806,4806,Pix,Pendente,2023-11-29 16:10:06
4807,4807,Pix,Recusado,2024-07-07 09:36:28
4808,4808,Pix,Aprovado,2023-11-30 09:40:15
4809,4809,Cartão de Crédito,Recusado,2024-12-14 13:29:21
4810,4810,Cartão de Crédito,Recusado,2024-02-08 04:56:46
4811,4811,Cartão de Crédito,Pendente,2024-09-08 18:04:10
4812,4812,Pix,Recusado,2023-06-29 03:23:46
4813,4813,Boleto,Aprovado,2023-07-19 07:54:22
4814,4814,Cartão de Crédito,Aprovado,2024-09-07 20:20:16
4815,4815,Pix,Aprovado,2024-04-16 13:34:25
4816,4816,Pix,Recusado,2023-10-21 20:56:49
4817,4817,Pix,Recusado,2024-05-19 05:37:24
4818,4818,Boleto,Aprovado,2024-11-27 16:30:10
4819,4819,Pix,Aprovado,2024-07-11 11:00:51
4820,4820,Pix,Pendente,2024-09-06 12:21:27
4821,4821,Boleto,Pendente,2024-12-06 02:48:22
4822,4822,Boleto,Aprovado,2024-03-06 04:24:07
4823,4823,Boleto,Aprovado,2024-10-02 17:18:27
4824,4824,Pix,Recusado,2025-06-05 03:04:55
4825,4825,Cartão de Crédito,Recusado,2024-08-09 03:12:07
4826,4826,Pix,Aprovado,2024-08-25 15:04:58
4827,4827,Cartão de Crédito,Pendente,2025-03-26 06:32:31
4828,4828,Cartão de Crédito,Pendente,2023-07-26 08:45:28
4829,4829,Boleto,Recusado,2025-04-17 15:09:37
4830,4830,Pix,Pendente,2024-04-03 05:46:43
4831,4831,Pix,Pendente,2023-08-07 04:51:35
4832,4832,Pix,Recusado,2023-11-26 21:36:05
4833,4833,Boleto,Recusado,2024-12-06 13:24:06
4834,4834,Boleto,Recusado,2024-12-12 19:54:09
4835,4835,Pix,Aprovado,2023-10-02 20:16:44
4836,4836,Cartão de Crédito,Aprovado,2024-10-12 05:31:19
4837,4837,Boleto,Aprovado,2023-06-13 03:33:38
4838,4838,Boleto,Pendente,2024-04-13 05:12:01
4839,4839,Pix,Aprovado,2025-01-02 08:32:49
4840,4840,Cartão de Crédito,Recusado,2024-12-30 11:38:11
4841,4841,Pix,Aprovado,2024-01-13 21:03:19
4842,4842,Boleto,Aprovado,2023-12-20 12:28:28
4843,4843,Pix,Recusado,2024-05-21 00:12:24
4844,4844,Boleto,Aprovado,2024-03-16 12:54:15
4845,4845,Cartão de Crédito,Pendente,2023-06-30 08:37:55
4846,4846,Cartão de Crédito,Pendente,2025-04-18 21:33:19
4847,4847,Boleto,Pendente,2023-06-13 18:11:54
4848,4848,Boleto,Recusado,2024-03-29 20:12:44
4849,4849,Boleto,Recusado,2023-08-18 21:31:39
4850,4850,Cartão de Crédito,Pendente,2024-03-19 11:18:41
4851,4851,Cartão de Crédito,Pendente,2025-04-24 16:53:18
4852,4852,Cartão de Crédito,Recusado,2023-12-17 22:22:31
4853,4853,Cartão de Crédito,Recusado,2025-04-10 11:06:26
4854,4854,Pix,Recusado,2024-08-16 05:07:22
4855,4855,Boleto,Recusado,2023-12-15 00:40:30
4856,4856,Cartão de Crédito,Pendente,2023-09-18 11:07:03
4857,4857,Cartão de Crédito,Pendente,2023-10-31 10:11:33
4858,4858,Pix,Aprovado,2023-08-26 22:44:33
4859,4859,Pix,Aprovado,2024-05-10 10:18:32
4860,4860,Boleto,Pendente,2025-02-18 16:12:04
4861,4861,Cartão de Crédito,Aprovado,2023-09-23 05:05:45
4862,4862,Cartão de Crédito,Pendente,2024-02-16 04:34:17
4863,4863,Pix,Aprovado,2023-12-04 21:27:09
4864,4864,Pix,Pendente,2023-08-03 06:40:23
4865,4865,Pix,Recusado,2023-08-25 11:39:06
4866,4866,Boleto,Recusado,2025-03-25 07:38:15
